Entry Time,Exit Time,Type,Entry Price,Exit Price,Size,P&L,Risk %,Profit Factor,Margin Used
2025-04-21T06:03:00Z,2025-04-21T17:44:00Z,Long,2.55,2.56,895.481683,8.86,4.00%,0.0970,228.32
2025-04-21T18:55:00Z,2025-04-21T21:20:00Z,Short,2.56,2.55,858.832128,9.25,4.00%,0.1050,220.05
2025-04-21T22:52:00Z,2025-04-22T02:43:00Z,Short,2.59,2.58,873.036063,11.65,5.00%,0.1028,226.52
2025-04-22T04:00:00Z,2025-04-22T05:04:00Z,Short,2.58,2.51,95.861296,6.89,4.00%,0.6948,24.78
2025-04-22T07:10:00Z,2025-04-22T09:05:00Z,Short,2.54,2.52,898.619338,16.73,7.00%,0.1048,228.08
2025-04-22T09:32:00Z,2025-04-22T10:47:00Z,Long,2.50,2.52,406.556782,6.78,4.00%,0.1665,101.79
2025-04-22T10:55:00Z,2025-04-22T14:00:00Z,Long,2.51,2.59,103.169981,7.31,4.00%,0.7046,25.94
2025-04-22T15:32:00Z,2025-04-23T13:09:00Z,Long,2.64,2.86,76.192366,16.72,10.00%,0.8323,20.09
2025-04-23T13:32:00Z,2025-04-23T13:35:00Z,Short,2.88,2.81,91.535433,6.04,3.00%,0.7651,26.33
2025-04-23T14:04:00Z,2025-04-24T17:18:00Z,Short,2.87,2.84,908.710319,26.62,10.00%,0.1019,261.18
2025-04-24T17:18:00Z,2025-04-25T02:25:00Z,Short,2.88,2.82,302.024833,18.54,10.00%,0.2128,87.12
2025-04-25T02:31:00Z,2025-04-25T15:37:00Z,Short,2.85,2.83,1088.890792,23.45,8.00%,0.0944,310.59
2025-04-25T16:24:00Z,2025-04-25T18:22:00Z,Long,2.82,2.84,1154.515845,12.43,4.00%,0.0953,326.10
2025-04-25T18:57:00Z,2025-04-25T21:49:00Z,Short,2.86,2.84,1186.448289,16.04,5.00%,0.0946,339.03
2025-04-26T00:02:00Z,2025-04-26T01:33:00Z,Long,2.87,2.95,118.883164,9.39,4.00%,0.6867,34.17
2025-04-26T02:30:00Z,2025-04-26T08:35:00Z,Short,2.96,2.94,526.750344,9.24,4.00%,0.1482,155.89
2025-04-26T10:29:00Z,2025-04-26T15:56:00Z,Long,2.88,2.89,1100.856358,13.35,4.00%,0.1052,317.32
2025-04-26T18:05:00Z,2025-04-26T19:53:00Z,Long,2.87,2.88,444.687457,7.11,3.00%,0.1859,127.54
2025-04-26T20:34:00Z,2025-04-27T00:02:00Z,Long,2.88,2.96,136.057111,10.13,4.00%,0.6456,39.21
2025-04-27T00:13:00Z,2025-04-27T00:19:00Z,Long,2.94,2.95,475.671859,7.37,3.00%,0.1758,139.71
2025-04-27T01:17:00Z,2025-04-27T03:03:00Z,Long,2.88,2.90,1243.222712,20.73,6.00%,0.0965,357.96
2025-04-27T05:46:00Z,2025-04-27T07:11:00Z,Short,2.85,2.83,506.857840,10.12,4.00%,0.1749,144.60
2025-04-27T12:17:00Z,2025-04-27T13:43:00Z,Long,2.81,2.83,1200.455046,18.20,5.00%,0.1079,337.47
2025-04-27T14:19:00Z,2025-04-27T15:05:00Z,Short,2.86,2.83,549.492554,12.99,5.00%,0.1655,156.96
2025-04-27T15:53:00Z,2025-04-27T20:21:00Z,Short,2.86,2.85,1268.519163,15.96,4.00%,0.1099,362.91
2025-04-27T22:02:00Z,2025-04-28T10:21:00Z,Short,2.93,2.90,1335.072675,39.29,10.00%,0.1003,391.62
2025-04-28T10:25:00Z,2025-04-28T13:30:00Z,Short,2.93,2.91,1432.252882,21.29,5.00%,0.1016,419.24
2025-04-28T13:34:00Z,2025-04-28T13:54:00Z,Short,2.91,2.89,654.439090,14.76,5.00%,0.1548,190.70
2025-04-28T13:57:00Z,2025-04-28T14:08:00Z,Long,2.88,2.90,636.799027,17.36,6.00%,0.1579,183.25
2025-04-28T14:08:00Z,2025-04-28T15:28:00Z,Short,2.90,2.79,163.761168,18.71,6.00%,0.6557,47.55
2025-04-28T15:39:00Z,2025-04-29T16:01:00Z,Short,2.82,2.81,1572.777436,23.27,5.00%,0.1048,443.91
2025-04-29T17:13:00Z,2025-04-29T18:52:00Z,Short,2.83,2.82,1454.805100,14.80,3.00%,0.1197,412.17
2025-04-29T19:31:00Z,2025-04-29T21:03:00Z,Short,2.81,2.75,164.448812,10.86,3.00%,0.7821,46.27
2025-04-29T21:47:00Z,2025-04-29T23:46:00Z,Long,2.72,2.73,1884.738827,19.66,4.00%,0.0959,512.46
2025-04-29T23:50:00Z,2025-04-30T02:18:00Z,Long,2.72,2.74,752.647090,16.59,5.00%,0.1620,204.75
2025-04-30T02:18:00Z,2025-04-30T07:33:00Z,Short,2.77,2.75,1736.396009,25.63,5.00%,0.1066,480.76
2025-04-30T07:46:00Z,2025-04-30T18:07:00Z,Long,2.71,2.72,1849.704936,30.34,6.00%,0.1010,500.35
2025-04-30T18:17:00Z,2025-05-01T00:26:00Z,Long,2.69,2.71,1928.506546,41.04,8.00%,0.0989,518.85
2025-05-01T01:27:00Z,2025-05-01T05:15:00Z,Long,2.69,2.71,2161.787384,42.95,8.00%,0.0923,581.36
2025-05-01T05:23:00Z,2025-05-01T13:43:00Z,Short,2.76,2.72,1008.101970,31.16,8.00%,0.1402,277.74
2025-05-01T13:44:00Z,2025-05-01T16:53:00Z,Short,2.76,2.72,989.859881,35.81,9.00%,0.1459,272.79
