Entry Time,Exit Time,Type,Entry Price,Exit Price,Size,P&L,Risk %,Profit Factor,Margin Used
2025-04-24T10:28:00Z,2025-04-24T13:39:00Z,Short,4.04,4.02,407.968356,8.13,6.00%,0.0822,164.84
2025-04-24T13:43:00Z,2025-04-24T15:11:00Z,Long,4.02,4.14,47.182247,5.85,6.00%,0.5142,18.95
2025-04-24T15:37:00Z,2025-04-24T15:38:00Z,Long,4.02,4.14,48.087436,5.96,6.00%,0.5142,19.31
2025-04-24T16:15:00Z,2025-04-24T20:53:00Z,Long,4.15,4.25,43.695610,4.22,4.00%,0.5819,18.14
2025-04-24T21:51:00Z,2025-04-24T22:54:00Z,Short,4.27,4.25,191.751810,4.09,4.00%,0.1248,81.89
2025-04-25T01:23:00Z,2025-04-25T05:29:00Z,Long,4.28,4.30,399.889926,8.59,6.00%,0.0837,171.07
2025-04-25T06:12:00Z,2025-04-25T07:21:00Z,Short,4.35,4.33,454.693055,7.70,5.00%,0.0780,197.63
2025-04-25T07:34:00Z,2025-04-25T14:15:00Z,Long,4.27,4.29,452.534113,9.06,6.00%,0.0781,193.35
2025-04-25T14:46:00Z,2025-04-26T03:38:00Z,Short,4.33,4.29,190.040245,7.47,7.00%,0.1297,82.27
2025-04-26T09:09:00Z,2025-04-26T11:09:00Z,Short,4.28,4.26,216.508801,4.57,4.00%,0.1231,92.76
2025-04-26T13:51:00Z,2025-04-27T01:20:00Z,Short,4.25,4.23,494.096865,6.78,4.00%,0.0808,209.76
2025-04-27T01:22:00Z,2025-04-27T05:22:00Z,Short,4.21,4.12,55.926975,5.03,4.00%,0.5340,23.56
2025-04-27T17:07:00Z,2025-04-28T00:29:00Z,Long,4.05,4.08,227.583548,5.72,5.00%,0.1239,92.26
2025-04-28T00:48:00Z,2025-04-28T02:23:00Z,Long,4.04,4.06,525.475574,11.66,7.00%,0.0785,212.07
2025-04-28T06:00:00Z,2025-04-28T13:56:00Z,Short,4.17,4.15,539.099253,10.74,6.00%,0.0797,224.74
2025-04-28T13:59:00Z,2025-04-28T16:35:00Z,Long,4.11,4.14,244.646788,7.28,6.00%,0.1207,100.56
2025-04-28T17:00:00Z,2025-04-29T00:11:00Z,Long,4.14,4.27,65.783690,9.08,7.00%,0.4766,27.21
2025-04-29T03:01:00Z,2025-04-29T04:41:00Z,Short,4.28,4.26,200.346999,4.03,3.00%,0.1565,85.79
2025-04-29T06:26:00Z,2025-04-29T10:14:00Z,Long,4.28,4.29,534.450737,7.67,4.00%,0.0838,228.64
2025-04-29T10:56:00Z,2025-04-29T15:20:00Z,Short,4.27,4.25,253.212103,5.48,4.00%,0.1266,108.11
2025-04-30T08:54:00Z,2025-04-30T12:23:00Z,Short,4.13,4.12,629.320850,10.07,5.00%,0.0774,260.11
2025-04-30T13:00:00Z,2025-04-30T13:32:00Z,Long,4.06,4.09,276.657079,6.83,5.00%,0.1214,112.44
2025-04-30T13:40:00Z,2025-04-30T19:07:00Z,Short,4.09,4.07,257.368902,5.72,4.00%,0.1358,105.30
2025-04-30T20:05:00Z,2025-05-01T15:14:00Z,Long,4.09,4.21,75.234357,8.87,6.00%,0.4807,30.75
