Entry Time,Exit Time,Type,Entry Price,Exit Price,Size,P&L,Risk %,Profit Factor,Margin Used
2025-04-22T00:40:00Z,2025-04-22T01:16:00Z,Long,0.16,0.16,270.967554,0.74,1.00%,1.7220,4.29
2025-04-22T07:38:00Z,2025-04-22T13:08:00Z,Long,0.16,0.17,355.969263,0.74,1.00%,1.2769,5.83
2025-04-22T14:04:00Z,2025-04-22T14:40:00Z,Long,0.17,0.17,304.634030,0.75,1.00%,1.4618,5.13
2025-04-22T14:51:00Z,2025-04-22T21:19:00Z,Long,0.17,0.17,339.074406,0.75,1.00%,1.2986,5.81
2025-04-22T21:28:00Z,2025-04-22T21:49:00Z,Long,0.17,0.18,310.206548,1.52,2.00%,1.4106,5.38
2025-04-22T22:45:00Z,2025-04-23T00:15:00Z,Short,0.18,0.18,3037.956387,-1.13,1.00%,0.0000,54.63
2025-04-23T00:32:00Z,2025-04-23T00:41:00Z,Long,0.18,0.18,2425.081707,-1.12,1.00%,0.0000,43.99
2025-04-23T02:08:00Z,2025-04-23T04:42:00Z,Long,0.18,0.18,274.349691,0.75,1.00%,1.5237,4.95
2025-04-23T07:34:00Z,2025-04-23T11:18:00Z,Long,0.18,0.18,298.024333,0.76,1.00%,1.4058,5.40
2025-04-23T11:57:00Z,2025-04-23T14:04:00Z,Long,0.18,0.18,1475.195704,1.51,2.00%,0.2847,26.54
2025-04-23T14:33:00Z,2025-04-23T15:16:00Z,Short,0.18,0.18,304.090431,0.78,1.00%,1.4216,5.45
2025-04-23T16:12:00Z,2025-04-23T17:09:00Z,Long,0.18,0.18,315.858317,0.78,1.00%,1.3919,5.61
2025-04-23T17:26:00Z,2025-04-23T18:16:00Z,Long,0.18,0.18,312.355432,0.79,1.00%,1.4063,5.59
2025-04-23T18:41:00Z,2025-04-23T19:26:00Z,Long,0.18,0.18,2507.190671,-1.16,1.00%,0.0000,44.66
2025-04-23T20:16:00Z,2025-04-24T01:13:00Z,Short,0.18,0.18,232.727267,0.78,1.00%,1.8788,4.17
2025-04-24T14:31:00Z,2025-04-24T14:51:00Z,Long,0.18,0.18,356.201353,0.79,1.00%,1.2575,6.27
2025-04-24T15:31:00Z,2025-04-24T23:34:00Z,Long,0.18,0.18,390.154263,1.59,2.00%,1.1381,6.98
2025-04-25T01:14:00Z,2025-04-25T01:57:00Z,Long,0.18,0.18,2687.864234,-1.18,1.00%,0.0000,48.80
2025-04-25T12:21:00Z,2025-04-25T12:54:00Z,Long,0.18,0.18,2401.863399,-1.17,1.00%,0.0000,43.63
