Entry Time,Exit Time,Type,Entry Price,Exit Price,Size,P&L,Risk %,Profit Factor,Margin Used
2025-05-01T11:58:00Z,2025-05-01T19:09:00Z,Short,1.40,1.40,188.461616,1.13,1.00%,0.4280,52.86
2025-05-01T20:30:00Z,2025-05-01T23:05:00Z,Short,1.41,1.39,121.582626,1.49,2.00%,0.4369,34.20
2025-05-01T23:53:00Z,2025-05-02T00:25:00Z,Long,1.39,1.40,109.813294,0.79,1.00%,0.5165,30.52
2025-05-02T01:31:00Z,2025-05-02T02:23:00Z,Long,1.41,1.41,85.083849,0.77,1.00%,0.6413,23.92
2025-05-02T07:01:00Z,2025-05-02T08:14:00Z,Long,1.40,1.40,122.611453,0.81,1.00%,0.4714,34.27
2025-05-02T08:14:00Z,2025-05-02T08:41:00Z,Short,1.41,1.41,279.210281,1.21,1.00%,0.3070,78.91
2025-05-02T10:42:00Z,2025-05-02T11:02:00Z,Short,1.32,1.31,175.391362,1.58,2.00%,0.3402,46.34
2025-05-02T11:14:00Z,2025-05-02T19:37:00Z,Short,1.33,1.32,398.082052,2.35,2.00%,0.2230,105.55
2025-05-02T20:21:00Z,2025-05-03T07:42:00Z,Short,1.32,1.29,23.155488,0.85,1.00%,2.7638,6.12
2025-05-03T18:05:00Z,2025-05-04T00:01:00Z,Short,1.27,1.26,363.813036,2.37,2.00%,0.2560,92.44
2025-05-04T00:23:00Z,2025-05-04T13:36:00Z,Short,1.28,1.27,376.091742,2.40,2.00%,0.2494,96.33
2025-05-04T13:45:00Z,2025-05-04T15:25:00Z,Short,1.28,1.27,380.913395,2.43,2.00%,0.2494,97.56
2025-05-04T22:58:00Z,2025-05-05T01:33:00Z,Short,1.26,1.25,108.735889,0.85,1.00%,0.6216,27.34
2025-05-05T03:18:00Z,2025-05-05T13:06:00Z,Long,1.24,1.25,241.214519,1.23,1.00%,0.4095,60.00
2025-05-05T15:06:00Z,2025-05-05T16:02:00Z,Long,1.24,1.24,305.471621,1.27,1.00%,0.3357,75.56
